Subjek;Clip;Fase;HR;HRV;RMSSD;SDNN;SDSD;pNN50;pNN20;NN20;HRV_pLF;HRV_pHF;HRV_LF_HF_Ratio;HRV_VLF;HRV_LF;HRV_HF;SCL_Mean;SCL_STD;SCL_Skewness;SCL_Kurtosis;SCR_Number;SCR_Amplitude_Mean;SCR_Amplitude_STD;SCR_Amplitude_Max;SCR_Amplitude_Min;SCR_Duration_Mean;SCR_Duration_STD;SCR_Duration_Max;SCR_Duration_Min;SCR_Frequency;SCL_Variance;SCL_Slope;GSR_Mean;GSR_STD;GSR_Skewness;GSR_Kurtosis;GSR_Max;GSR_Min;GSR_Power_VLF;GSR_Power_LF;GSR_Power_HF;GSR_LF_HF_Ratio;GSR_Trend_Slope
45;2;1;77.42584213;2.745713391;0.019967078;0.029657061;0.019966645;0.026315789;0.333333333;25;75.10283427;24.89716573;3.016521442;1.098112741;0.806466533;0.267349843;5.422879683;0.969826704;-3.425694938;18.03394982;4;1.488613686;2.334722553;4.836610527;-0.137917142;6.5425;3.558851641;9.86;3.23;3.998667111;0.940563835;0.005889721;5.422879683;0.969826704;-3.425694938;18.03394982;6.515446801;0.000585393;0.652178819;0.689096997;0.456518136;1.509462478;0.005889721
45;3;1;77.68924303;3.78004243;0.025097214;0.03619474;0.025040362;0.051948052;0.421052632;32;50.80713102;49.19286898;1.03281496;0.767696101;0.682444426;0.660761561;3.644102303;1.217858148;-0.88578054;2.845516165;4;0.971075085;1.699489357;3.385620013;-0.403350293;6.41;3.917286476;11.8;3.34;3.935071323;1.483178469;-0.039918072;3.644102303;1.217858148;-0.88578054;2.845516165;5.243951374;0.000409308;2.525422863;0.334020502;0.100538867;3.322302224;-0.039918072
45;4;1;82.74470232;3.383931993;0.023067266;0.044151731;0.023027256;0.037037037;0.375;30;83.14514284;16.85485716;4.933007858;0.142527386;1.695046814;0.34361324;4.311694621;1.331587825;-0.680667377;3.70530559;6;0.828599193;0.537469649;1.862158441;0.429789628;4.678333333;2.350229067;8.9;2.45;5.999000167;1.773126135;0.072707501;4.311694621;1.331587825;-0.680667377;3.70530559;6.364229239;0.000228044;2.132673278;0.913421212;0.346904106;2.633065442;0.072707501
45;5;1;80.13524937;3.043462962;0.019967923;0.031677452;0.019957631;0;0.376623377;29;81.39027339;18.60972661;4.373534072;0.531760016;1.362095064;0.311440369;4.828322275;1.411173926;-0.677168196;3.362205152;4;1.20298068;2.971589054;5.62315043;-0.812278043;7.615;3.546655702;11.41;3.69;4.002668446;1.99141185;-0.054092809;4.828322275;1.411173926;-0.677168196;3.362205152;7.433541061;0.000683794;2.765499918;0.788468696;0.400761029;1.967428564;-0.054092809
45;6;1;77.68622835;3.475008697;0.023619795;0.043927216;0.023583118;0.052631579;0.44;33;86.67830963;13.32169037;6.506554889;0.310589633;1.613291651;0.247948673;6.182706204;1.37239559;-1.931262977;8.285541028;3;1.668456194;3.275781163;5.449665787;-0.309227529;8.92;4.648687987;12.83;3.78;3.001000333;1.883469656;-0.017833226;6.182706204;1.37239559;-1.931262977;8.285541028;8.207828152;0.000647541;1.845128155;0.54215102;1.116545464;0.485561078;-0.017833226
45;7;1;82.38446082;2.35832;0.015515822;0.04279289;0.015503538;0;0.1875;15;84.51620884;15.48379116;5.45836662;1.577998672;0.526280004;0.096417123;8.248637877;1.890281418;-1.492737865;7.113301416;6;1.627874911;2.848443807;7.267960931;-0.25935342;5.276666667;3.86731259;10.3;0.92;5.901639344;3.573163839;0.06251945;8.248637877;1.890281418;-1.492737865;7.113301416;11.01419883;0.000896131;3.643241795;1.728057053;1.403420745;1.231317878;0.06251945
45;8;1;86.13409897;3.034847054;0.070878837;0.066519399;0.070853238;0.071428571;0.337349398;28;51.65926115;48.34073885;1.068648564;0.12041036;0.822091;0.769280966;8.992147276;1.469066691;-4.702376532;26.58042921;6;1.447950116;2.950228967;7.382907703;-0.466468634;5.478333333;3.518143924;10.44;1.72;6.002000667;2.158156943;0.021514228;8.992147276;1.469066691;-4.702376532;26.58042921;10.45966888;0.000896131;0.980747983;1.606711166;1.401120992;1.146732634;0.021514228
45;9;1;82.54599702;3.227612671;0.0207482;0.044746346;0.020730631;0.012195122;0.320987654;26;86.68274611;13.31725389;6.509055607;0.671066107;1.298552572;0.199499382;4.249966863;0.982985922;-1.011767555;6.785701866;4;1.482269353;2.38756569;4.886826774;-0.38904442;5.6125;3.03592243;9.79;3.07;3.920287488;0.966261324;-0.011204772;4.249966863;0.982985922;-1.011767555;6.785701866;6.486907661;0.000595751;0.740119831;0.430046738;0.619470722;0.694216405;-0.011204772
45;10;1;83.88746803;2.053114237;0.014098419;0.025193186;0.014093554;0;0.2;16;71.83528771;28.16471229;2.550542217;0.752654888;1.024817338;0.401803715;3.870516273;1.773045227;-0.015891546;1.878245202;3;1.543230604;3.370029653;5.434601578;-0.407335147;8.14;3.866949702;10.77;3.7;2.99850075;3.143689379;-0.083238687;3.870516273;1.773045227;-0.015891546;1.878245202;7.188320765;0.00065903;4.962009168;1.109505996;0.209784716;5.288783755;-0.083238687
45;11;1;84.22459893;3.244076828;0.020681171;0.05146934;0.020672396;0.012048193;0.329268293;27;77.21263134;22.78736866;3.388396111;1.218004222;0.746082527;0.220187517;3.408960291;1.89428149;0.907725451;3.335709186;4;1.117984125;0.982954107;2.143856844;-0.179499805;6.68;2.736506288;9.86;3.83;3.935071323;3.588302365;0.08746603;3.408960291;1.89428149;0.907725451;3.335709186;9.514885725;0.000239534;4.413552251;1.613367263;0.773822801;2.084931151;0.08746603
45;12;1;84.22459893;3.244076828;0.020681171;0.05146934;0.020672396;0.012048193;0.329268293;27;77.21263134;22.78736866;3.388396111;1.218004222;0.746082527;0.220187517;3.408960291;1.89428149;0.907725451;3.335709186;4;1.117984125;0.982954107;2.143856844;-0.179499805;6.68;2.736506288;9.86;3.83;3.935071323;3.588302365;0.08746603;3.408960291;1.89428149;0.907725451;3.335709186;9.514885725;0.000239534;4.413552251;1.613367263;0.773822801;2.084931151;0.08746603
45;13;1;81.09477952;3.889695123;0.063275568;0.070026669;0.063274428;0.075949367;0.423076923;33;58.48545146;41.51454854;1.40879411;0.665482831;0.755097928;0.535988845;6.516803985;1.680837186;-0.648252428;4.867525316;4;1.773359338;4.072231899;7.881658105;-0.274540748;8.3025;3.063955776;9.98;3.71;4;2.825213646;-0.057621701;6.516803985;1.680837186;-0.648252428;4.867525316;10.33560539;0.000870237;3.332486494;1.389507868;0.981821242;1.415235085;-0.057621701
45;14;1;84.37817689;2.993847999;0.019474812;0.0321522;0.019428555;0.012195122;0.333333333;27;68.72364893;31.27635107;2.197303924;0.830825688;0.902521939;0.410740603;6.027461153;1.33109495;-1.753941892;8.502081194;4;1.521080516;2.554071895;5.101770113;-0.60826326;7.295;2.718118222;9.68;3.71;4.000666778;1.771813766;-0.015746426;6.027461153;1.33109495;-1.753941892;8.502081194;8.176456729;0.000606109;2.334507801;0.638518114;0.495489223;1.288661962;-0.015746426
45;15;1;84.09321175;2.706576813;0.014098953;0.028892561;0.014094206;0;0.197530864;16;65.16277653;34.83722347;1.870492824;1.533918262;0.439562415;0.234998183;5.262253789;0.914170183;-3.714602199;20.20572355;2;2.201173572;3.608557342;4.752808939;-0.350461794;7.03;4.65276262;10.32;3.74;2;0.835707124;0.010190298;5.262253789;0.914170183;-3.714602199;20.20572355;6.396918968;0.000569856;0.308302026;0.83609267;0.507537035;1.647353026;0.010190298
45;16;1;81.66042872;2.796194684;0.01583139;0.028061317;0.015823291;0;0.243589744;19;57.71891332;42.28108668;1.365123696;1.491901636;0.418204458;0.306349131;2.42862865;0.964682571;0.115864557;2.266417075;4;0.730099896;1.831023644;3.469594198;-0.314305569;6.6875;3.637530069;10.39;3.46;4;0.930612463;-0.043530197;2.42862865;0.964682571;0.115864557;2.266417075;4.609064902;0.000425977;1.340178845;0.4138414;0.127256119;3.252035371;-0.043530197
45;17;0;82.71687962;2.091202804;0.014865654;0.047426326;0.014840513;0;0.1375;11;84.49150018;15.50849982;5.448076938;1.689582276;0.442773974;0.081271608;2.844990633;0.532638138;-3.163726146;15.97008992;4;0.69019148;1.093610921;2.210201543;-0.181444844;6.3425;3.159233821;10.23;3.69;3.996003996;0.283703386;0.000594371;2.844990633;0.532638138;-3.163726146;15.97008992;3.368272335;0.000264297;0.196778865;0.220715309;0.124391956;1.774353556;0.000594371
45;18;0;81.53678383;2.667664465;0.015583874;0.040286705;0.015577808;0;0.18125;29;77.23771951;22.76228049;3.39323292;1.582545636;0.470285316;0.138595059;3.766194424;1.30632893;-0.798583366;2.370839743;7;0.596637744;1.444652498;3.767354145;-0.295835254;7.37;3.6044602;10.54;3.15;3.498250875;1.706495273;-0.029653822;3.766194424;1.30632893;-0.798583366;2.370839743;5.254116628;0.000451871;3.056397323;0.282601613;0.071145346;3.972172849;-0.029653822
45;19;0;82.3798627;2.678893214;0.015010201;0.035886942;0.015009313;0;0.163934426;40;72.96102249;27.03897751;2.698364702;2.106396769;0.586269845;0.217268572;5.962709629;2.708982956;-0.465599559;1.759933688;7;1.060872263;2.652217248;7.019016071;-0.295835254;7.394285714;3.685095463;10.55;3.14;2.332685365;7.338588658;-0.046999589;5.962709629;2.708982956;-0.465599559;1.759933688;9.381328274;0.000840294;13.92210492;0.624196983;0.128399066;4.861382595;-0.046999589
45;20;0;82.28800803;2.773327762;0.015680292;0.033256256;0.015680173;0.003058104;0.202453988;66;68.75102214;31.24897786;2.200104671;1.485392574;0.471850003;0.21446707;6.017930587;3.443886409;-0.0444846;1.413763095;7;1.240228981;3.123648883;8.276354789;-0.295109296;7.388571429;3.698992784;10.54;3.13;1.749416861;11.8603536;-0.04695655;6.017930587;3.443886409;-0.0444846;1.413763095;11.05440992;0.000990484;22.90000738;0.688645826;0.12974014;5.307885633;-0.04695655
45;21;0;82.85247323;2.758760874;0.015254103;0.032581031;0.01525393;0.002421308;0.186893204;77;67.86074843;32.13925157;2.111460135;2.401087329;0.72517621;0.343447739;5.659003928;3.761014142;0.268856343;1.453818677;7;1.326888237;3.351563961;8.883270095;-0.295109296;7.387142857;3.704158538;10.55;3.13;1.396555164;14.14522738;-0.041150797;5.659003928;3.761014142;0.268856343;1.453818677;11.86210451;0.00106299;27.57024523;0.600683952;0.117517654;5.111435878;-0.041150797
47;0;1;98.06094183;3.549301898;0.021336373;0.053450687;0.021336354;0.028328612;0.323863636;114;74.87705989;25.12294011;2.98042584;1.123989391;0.965863619;0.324068999;1.330926654;0.173463397;-2.146480566;18.8800587;3;0.41958237;0.665062426;1.179823854;-0.054520793;7.91;3.764890437;10.71;3.63;0.82907282;0.03008955;-0.00095212;1.330926654;0.173463397;-2.146480566;18.8800587;1.733661896;0.000140033;0.038389448;0.010948902;0.008850649;1.237073362;-0.00095212
47;1;1;100.990099;4.458519682;0.094993486;0.095140278;0.094976767;0.118811881;0.43;43;83.52809592;16.47190408;5.07094356;0.234330637;1.387923923;0.273701316;1.200054061;0.240597817;-1.998896704;12.75201483;2;0.452822311;0.70482382;0.951208013;-0.045563392;6.46;4.030508653;9.31;3.61;1.967213115;0.05788731;0.008103752;1.200054061;0.240597817;-1.998896704;12.75201483;1.717305453;0.000115238;0.018653008;0.047684385;0.037208192;1.281556101;0.008103752
47;2;1;102.2267206;3.656899162;0.062761453;0.073964704;0.062759461;0.1;0.343434343;34;84.84594491;15.15405509;5.598893787;0.21520962;1.508558119;0.269438603;1.171175394;0.213278174;-3.110301559;16.69773599;4;0.290989486;0.531868723;1.088766169;0.021869901;5.915;2.568274388;9.55;3.6;3.999333444;0.04548758;-0.002762016;1.171175394;0.213278174;-3.110301559;16.69773599;1.439402014;0.000125596;0.0332975;0.031291265;0.022058778;1.41854027;-0.002762016
47;3;1;100;3.704519305;0.02192287;0.041194292;0.021922633;0.040816327;0.298969072;29;72.13982946;27.86017054;2.589353477;0.199186499;1.451332808;0.560500071;1.468781952;0.296867943;-2.798311328;13.19169097;2;0.447102787;0.591014656;0.865013258;0.029192316;6.315;3.839589822;9.03;3.6;2.000333389;0.088130576;0.001134079;1.468781952;0.296867943;-2.798311328;13.19169097;1.774884073;0.00010488;0.093791357;0.049056199;0.026078419;1.881103275;0.001134079
47;4;1;99.58506224;4.939609243;0.062133776;0.07430175;0.062125564;0.111111111;0.479591837;47;69.28676073;30.71323927;2.255924884;0.069636985;1.331135863;0.590062139;1.10841751;0.181648095;-4.58821901;25.90974761;2;0.43003163;0.64256143;0.884391174;-0.024327915;6.88;4.610336213;10.14;3.62;1.967213115;0.03299603;0.00087967;1.10841751;0.181648095;-4.58821901;25.90974761;1.288878477;0.000110059;0.015733632;0.028795416;0.017125215;1.681463081;0.00087967
47;5;1;98.80692321;5.002930528;0.029128227;0.066113394;0.029128045;0.051546392;0.489583333;47;88.34403837;11.65596163;7.579300721;0.305352063;1.690344075;0.223021112;1.098423545;0.185277463;-4.280666957;23.56374853;4;0.244487391;0.415631111;0.864448697;-0.023669143;5.64;2.616320572;9.46;3.59;3.999333444;0.034327738;0.000536795;1.098423545;0.185277463;-4.280666957;23.56374853;1.270112909;0.00010488;0.019785818;0.025850347;0.018537438;1.394494027;0.000536795
47;6;1;96.47935003;4.118357861;0.031420281;0.073960085;0.031402266;0.106382979;0.440860215;41;91.69805761;8.30194239;11.04537388;0.062640362;1.969230762;0.178285569;1.226015497;0.218691155;-3.813557969;19.9080897;3;0.338161328;0.460946063;0.870237775;0.060195656;4.866666667;2.745183661;8.02;3.01;3;0.047825821;0.004357021;1.226015497;0.218691155;-3.813557969;19.9080897;1.451734784;0.00010488;0.043019413;0.026358055;0.023174882;1.137354434;0.004357021
47;7;1;97.01369411;4.943342501;0.026709587;0.060226647;0.026709587;0.06185567;0.416666667;40;85.83709842;14.16290158;6.060700057;0.227990763;1.663015019;0.274393222;1.154909921;0.195618504;-4.301848399;23.43534701;5;0.226978266;0.363747505;0.876812261;0.036034103;5.936;3.351712995;11.65;3.59;4.918032787;0.038266599;0.005965629;1.154909921;0.195618504;-4.301848399;23.43534701;1.322074689;0.00010488;0.020778844;0.028467501;0.021227387;1.341074219;0.005965629
47;8;1;98.2278481;4.855426274;0.076335335;0.07305795;0.076334198;0.072916667;0.526315789;50;68.21888593;31.78111407;2.146522799;0.233682363;1.109027657;0.516662417;1.067251307;0.169058268;-4.924781511;28.78151441;4;0.27961599;0.457197182;0.964430895;0.018491753;5.3775;2.582342283;9.21;3.59;4;0.028580698;0.001335072;1.067251307;0.169058268;-4.924781511;28.78151441;1.286377716;0.000118719;0.008014278;0.025068458;0.021433792;1.169576432;0.001335072
47;9;1;95.08088478;4.25859612;0.023619795;0.052489665;0.023604779;0.010526316;0.468085106;44;92.18518223;7.814817769;11.79620369;0.152210285;1.865127434;0.158112515;1.092665849;0.179229462;-4.704167727;26.3903587;2;0.445773362;0.566661214;0.846463349;0.045083375;6.685;4.348706704;9.76;3.61;1.967535662;0.0321232;0.001611726;1.092665849;0.179229462;-4.704167727;26.3903587;1.229482043;9.97014E-05;0.015680609;0.02482028;0.01876347;1.322797947;0.001611726
47;10;1;97.95514512;3.69783616;0.026515302;0.059464673;0.026482099;0.06122449;0.319587629;31;87.44154214;12.55845786;6.962761122;0.224081164;1.692046244;0.243013686;1.088476721;0.17575573;-4.825431897;27.4253434;2;0.432023792;0.617651706;0.868769502;-0.004721918;6.83;4.596194078;10.08;3.58;1.968181073;0.030890077;0.004381437;1.088476721;0.17575573;-4.825431897;27.4253434;1.217155925;0.000110059;0.012849213;0.024150532;0.01986104;1.215975201;0.004381437
47;11;1;94.78361033;4.5296953;0.024170447;0.048864604;0.024159213;0.042105263;0.446808511;42;71.46790987;28.53209013;2.504825603;0.164704637;1.426322511;0.569429867;1.091722127;0.175209347;-4.738170478;27.38437437;2;0.476825046;0.651238181;0.93731998;0.016330112;6.755;4.504270196;9.94;3.57;1.967213115;0.030698315;0.002604169;1.091722127;0.175209347;-4.738170478;27.38437437;1.269670966;0.000115238;0.013129525;0.024032104;0.019822937;1.212338205;0.002604169
47;12;1;94.78361033;4.5296953;0.024170447;0.048864604;0.024159213;0.042105263;0.446808511;42;71.46790987;28.53209013;2.504825603;0.164704637;1.426322511;0.569429867;1.091722127;0.175209347;-4.738170478;27.38437437;2;0.476825046;0.651238181;0.93731998;0.016330112;6.755;4.504270196;9.94;3.57;1.967213115;0.030698315;0.002604169;1.091722127;0.175209347;-4.738170478;27.38437437;1.269670966;0.000115238;0.013129525;0.024032104;0.019822937;1.212338205;0.002604169
47;13;1;93.30024814;4.135453737;0.028131794;0.059537698;0.028111237;0.096774194;0.413043478;38;87.36410189;12.63589811;6.913960614;0.233196416;1.695559213;0.245237037;1.081720839;0.175056418;-4.700148617;26.86179973;3;0.31765959;0.501160087;0.895974345;0.010461539;6.02;4.979648582;11.75;2.74;2.950819672;0.030644749;0.001126038;1.081720839;0.175056418;-4.700148617;26.86179973;1.243516869;0.000110059;0.016265371;0.021567459;0.018911841;1.140420893;0.001126038
47;14;1;96.27791563;3.761428926;0.02404423;0.060658693;0.024038588;0.072916667;0.378947368;36;92.09874477;7.901255233;11.6562169;0.47275597;1.566020795;0.134350691;1.359893482;0.262205598;-3.135897788;14.92022123;2;0.888223964;0;0.888223964;0.888223964;3.56;0;3.56;3.56;1.966568338;0.068751776;0.010527991;1.359893482;0.262205598;-3.135897788;14.92022123;1.576665539;0.00010488;0.061034162;0.038825538;0.02877437;1.349309749;0.010527991
47;15;1;96.53092006;3.865050627;0.031821873;0.094564001;0.031796792;0.073684211;0.382978723;36;88.82640957;11.17359043;7.949674741;0.785724543;1.262551353;0.158817989;1.245719255;0.218462474;-4.048438005;21.40145991;2;0.565371268;0.49801165;0.917518683;0.213223852;5.365;2.411234124;7.07;3.66;2;0.047725852;0.00434666;1.245719255;0.218462474;-4.048438005;21.40145991;1.434540372;0.00010488;0.034745494;0.031569299;0.027123702;1.163900849;0.00434666
47;16;1;92.85479091;4.496160364;0.026538671;0.064480021;0.026538453;0.075268817;0.434782609;40;91.16233555;8.837664451;10.3152067;0.340815389;1.673205039;0.162207611;1.228888393;0.208770655;-4.365188823;23.49162656;2;0.375709099;0.677810442;0.854993458;-0.103575261;6.835;4.58912301;10.08;3.59;1.961104756;0.043585187;0.003833228;1.228888393;0.208770655;-4.365188823;23.49162656;1.42288014;0.000108061;0.01986825;0.036917117;0.023939054;1.542129316;0.003833228
47;17;0;91.04552276;3.167210642;0.017352553;0.044426874;0.017352198;0.011111111;0.269662921;24;75.76153599;24.23846401;3.125673969;1.263415651;0.70851671;0.22667646;1.270959703;0.240386941;-3.136854931;15.80327866;3;0.330433614;0.49455137;0.901130421;0.027480559;7.03;3.372180304;10.33;3.59;2.996005326;0.057785881;0.009532481;1.270959703;0.240386941;-3.136854931;15.80327866;1.582247276;0.000110059;0.042824953;0.037928382;0.026839039;1.413179607;0.009532481
47;18;0;90.34632759;2.93298253;0.015588995;0.036206029;0.015588094;0.005586592;0.213483146;38;76.24691395;23.75308605;3.209979276;1.11592547;0.817520999;0.254681083;1.28411067;0.195257409;-2.938970587;18.9493272;3;0.344951831;0.519010656;0.943919727;0.028142865;7.013333333;3.366516498;10.32;3.59;1.49912551;0.038125456;-0.00051621;1.28411067;0.195257409;-2.938970587;18.9493272;1.63419209;0.000115238;0.050962553;0.013062601;0.010160639;1.285608158;-0.00051621
47;19;0;90.03501362;2.873157364;0.014847427;0.032364543;0.014846264;0.003717472;0.205223881;55;75.4087818;24.5912182;3.066492322;1.413537072;1.118950745;0.364895988;1.402134224;0.265982943;-0.988951042;5.880696919;3;0.421752361;0.64387461;1.165060825;0.036173009;6.93;3.335101198;10.28;3.61;0.999444753;0.070746926;-0.003294243;1.402134224;0.265982943;-0.988951042;5.880696919;1.893916159;0.000141133;0.12037896;0.0110097;0.008597769;1.280529964;-0.003294243
47;20;0;90.88253703;2.98509945;0.015142053;0.033619427;0.015141952;0.002762431;0.224376731;81;78.40142608;21.59857392;3.629935308;1.097707773;0.845174171;0.2328345;1.447284196;0.303107285;-0.315314782;3.592720081;3;0.467810273;0.715903535;1.294386753;0.044705489;6.856666667;3.323933413;10.27;3.63;0.74968763;0.091874026;-0.00344071;1.447284196;0.303107285;-0.315314782;3.592720081;2.0497506;0.00015667;0.16475657;0.010491846;0.007333501;1.430673581;-0.00344071
47;21;0;90.63262373;3.007706298;0.016668145;0.034225564;0.016667776;0.00886918;0.231111111;104;80.2530111;19.7469889;4.06406321;1.483912402;1.600855962;0.393905281;1.468954676;0.319548479;0.050615988;3.054961264;3;0.498663662;0.763737083;1.38051383;0.050699931;6.813333333;3.322835135;10.26;3.63;0.600100017;0.102111231;-0.003049435;1.468954676;0.319548479;0.050615988;3.054961264;2.153640228;0.000167028;0.186825747;0.009279599;0.006972319;1.330919937;-0.003049435
48;0;1;89.15245203;6.404133504;0.038840167;0.063679656;0.038837006;0.193693694;0.57918552;128;64.33534229;35.66465771;1.80389625;2.031824477;0.918267096;0.509046513;3.598721742;1.954003546;0.828112805;3.033679456;15;0.708396012;1.017658985;2.642342815;-0.645048209;5.245333333;3.336355725;12.56;1.23;5.957108817;3.818129857;0.022976473;3.598721742;1.954003546;0.828112805;3.033679456;9.470152048;0.000203281;6.362575338;0.802374739;0.392960137;2.041873118;0.022976473
48;1;1;87.78054863;4.743488974;0.030437424;0.053641058;0.030436556;0.126436782;0.453488372;39;53.18872197;46.81127803;1.136237339;1.588009365;0.310543544;0.273308694;7.664739322;1.335544993;-3.68612628;20.42307013;6;1.493284342;2.361826387;6.226234175;0.009543765;4.425;2.795444508;9.05;1.22;5.902606985;1.783680429;0.028896275;7.664739322;1.335544993;-3.68612628;20.42307013;9.520917901;0.000740762;0.658480253;1.685440337;0.981711703;1.716838387;0.028896275
48;2;1;92.83950617;3.306520799;0.024604397;0.042800478;0.024598522;0.043010753;0.347826087;32;57.34021236;42.65978764;1.344127937;1.225022081;0.519111516;0.386206924;8.579430438;1.658109422;-2.616018199;14.42961875;2;3.182791779;4.543993293;6.39588025;-0.030296692;6.54;3.903229432;9.3;3.78;1.966890674;2.749326854;0.037608632;8.579430438;1.658109422;-2.616018199;14.42961875;11.76819058;0.000761478;0.332593189;3.692876021;1.148069686;3.216595706;0.037608632
48;3;1;92.07920792;3.00054698;0.074760487;0.077961809;0.07475543;0.054347826;0.362637363;33;77.31221007;22.68778993;3.407657172;0.403079082;1.141865424;0.335088117;7.876940458;1.817809728;-1.188228217;7.791484804;6;1.208091035;2.449721321;6.058264249;-0.367432989;5.603333333;3.295000253;9.78;2.35;5.901639344;3.304432208;-0.027452617;7.876940458;1.817809728;-1.188228217;7.791484804;12.09005236;0.000745941;3.249421646;1.814819842;1.261300158;1.438848501;-0.027452617
48;4;1;83.44370861;5.457787324;0.034079991;0.051515579;0.034072323;0.13253012;0.524390244;43;76.16659972;23.83340028;3.19579241;0.743418006;1.072208084;0.335506174;8.283636065;1.474435936;-3.64384979;19.8944139;5;1.455979345;2.54673118;5.925509842;-0.164671259;6.986;3.651455874;9.78;2.31;4.922067268;2.17396133;0.019296605;8.283636065;1.474435936;-3.64384979;19.8944139;10.73984477;0.000720046;1.657724582;1.42791232;1.002219496;1.424750093;0.019296605
48;5;1;90.55451925;3.166064643;0.033945143;0.068786073;0.033938295;0.056818182;0.333333333;29;89.87126104;10.12873896;8.872897347;0.368638203;1.679228843;0.189253721;7.582717078;1.419760116;-2.640409087;14.31449444;4;2.062690267;3.770920072;7.715966214;0.016131836;6.17;4.878162222;11.62;0.74;3.999333444;2.015718788;-0.025623252;7.582717078;1.419760116;-2.640409087;14.31449444;10.11104386;0.000999711;1.474306341;1.412603986;0.973173885;1.451543252;-0.025623252
48;6;1;83.9231547;6.243427199;0.044131179;0.070529384;0.044110786;0.256097561;0.580246914;47;77.2455696;22.7544304;3.39474855;0.110222827;1.61741091;0.476444981;7.757593932;1.432800329;-2.737644073;16.03306906;6;1.493946237;2.789595716;7.114863633;-0.346493556;4.855;3.038050362;9.71;1.29;6.004002668;2.052916782;-0.011180395;7.757593932;1.432800329;-2.737644073;16.03306906;10.73248404;0.00090131;1.156994907;1.67789683;1.057997024;1.585918288;-0.011180395
48;7;1;78.82769075;9.042864162;0.051168172;0.073780353;0.051088341;0.376623377;0.723684211;55;74.26492571;25.73507429;2.885747478;0.520474836;1.212550247;0.420185847;6.46069773;1.431813805;-1.075482521;8.073959347;4;2.025986562;3.807608456;7.629414439;-0.434860608;6.86;3.93047071;10.52;3.24;3.996669442;2.050090772;-0.025776855;6.46069773;1.431813805;-1.075482521;8.073959347;9.955489936;0.000906489;1.476866193;1.139078513;1.238742361;0.919544329;-0.025776855
48;8;1;93.71850857;3.666560958;0.028149446;0.073147053;0.028144199;0.108695652;0.32967033;30;91.18849581;8.811504188;10.34880014;0.669520195;1.407912948;0.136046008;9.819345431;2.055949744;-2.212463941;11.27302757;5;1.883810948;3.533663801;7.721373499;-1.583763349;5.886;3.504629795;10.77;2.48;5.004170142;4.226929351;0.057488126;9.819345431;2.055949744;-2.212463941;11.27302757;13.56958189;0.000756299;2.552841885;3.747793674;1.743139989;2.150024495;0.057488126
48;9;1;82.75862069;6.462364503;0.05033223;0.102055102;0.050317086;0.259259259;0.575;46;89.10512818;10.89487182;8.178630246;0.653739157;1.396205113;0.170713808;6.94385144;1.165724632;-4.232060903;23.72472177;3;2.026403947;3.248155873;5.767944025;-0.070584915;5.46;4.150891471;10.21;2.53;3.002001334;1.358913918;0.003620148;6.94385144;1.165724632;-4.232060903;23.72472177;8.769982571;0.000709688;0.684658833;0.997275772;0.84784225;1.176251564;0.003620148
48;10;1;81.33575798;6.004054459;0.03885713;0.061133576;0.038856934;0.197530864;0.5875;47;79.81878197;20.18121803;3.955102305;0.466268539;1.352950013;0.342077122;6.146651035;0.966316149;-5.098381731;29.71163603;4;1.47991997;2.485848824;5.191983947;-0.043897423;7.6775;2.840509051;10.33;3.69;3.935716628;0.9337669;0.014708568;6.146651035;0.966316149;-5.098381731;29.71163603;6.908393628;0.000663078;0.252815185;0.827990612;0.633456686;1.307099017;0.014708568
48;11;1;90.75458872;3.667540074;0.033490161;0.074944747;0.033488426;0.102272727;0.32183908;28;91.75267904;8.247320956;11.12514955;0.844916773;1.275333161;0.114635148;6.662318729;1.73303203;-0.670591911;4.978217566;6;1.253525365;2.583857487;6.426030925;-0.250712328;4.481666667;2.000134162;7.32;1.89;6.003001501;3.003400017;-0.053990596;6.662318729;1.73303203;-0.670591911;4.978217566;10.26888534;0.000792552;3.87730277;1.137001542;0.89018413;1.277265572;-0.053990596
48;12;1;90.75458872;3.667540074;0.033490161;0.074944747;0.033488426;0.102272727;0.32183908;28;91.75267904;8.247320956;11.12514955;0.844916773;1.275333161;0.114635148;6.662318729;1.73303203;-0.670591911;4.978217566;6;1.253525365;2.583857487;6.426030925;-0.250712328;4.481666667;2.000134162;7.32;1.89;6.003001501;3.003400017;-0.053990596;6.662318729;1.73303203;-0.670591911;4.978217566;10.26888534;0.000792552;3.87730277;1.137001542;0.89018413;1.277265572;-0.053990596
48;13;1;78.89413351;7.525877301;0.049227803;0.062283418;0.049227118;0.298701299;0.723684211;55;68.58373478;31.41626522;2.183064546;0.553186705;1.114044953;0.510312421;8.532824973;2.155826431;-0.489674181;6.126217132;5;2.454960704;3.187586027;7.921308271;-0.383243962;5.258;3.533570432;9.65;1.71;4.999166806;4.647587602;0.073059299;8.532824973;2.155826431;-0.489674181;6.126217132;14.0351722;0.0009531;4.200349992;3.01297513;1.663745003;1.810959687;0.073059299
